index,topYear,rank,trackId,trackName,artistName,albumId,albumName,genres,popularity,tempo,energy,danceability,loudness,speechiness,instrumentalness,duration_ms,valence,explicit,duration_m,topGenre
88,2009,89,57uX2vR9j9DNiANDYfXw1i,Never Say Never,The Fray,3ibdlhMmbFPMYoWvwHCzI3,The Fray,"['neo mellow', 'piano rock', 'pop', 'pop rock']",69,160.139,0.492,0.23,-5.767,0.0317,8.18e-06,256613,0.262,False,4.0,rock
89,2009,90,0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,Kings of Leon,5CZR6ljD0x9fTiS4mh9wMp,Only By The Night,"['modern rock', 'rock']",81,153.398,0.905,0.542,-5.653,0.054,0.0104,203346,0.374,False,3.0,rock
90,2009,91,60PAzFNW3vAiAiVK6DRJfB,Day 'N' Nite (Nightmare),Kid Cudi,6oPPKtAwNNlkW4wwHfQDfM,Man On The Moon: The End Of Day (Int'l Version),"['hip hop', 'ohio hip hop', 'rap']",74,138.018,0.443,0.88,-6.359,0.0653,7.13e-06,221240,0.803,False,4.0,hip hop
91,2009,92,08uGhvS5MfBk7crUCpnjva,Blame It,Jamie Foxx,4Tk1gvdwy7TL3Ma2s9iZ9f,Intuition,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",65,176.052,0.614,0.673,-5.426,0.103,0.0,289746,0.362,True,5.0,hip hop
92,2009,93,1ZCCVA90RcBOyiPPJPoNd6,Red,Daniel Merriweather,7esBRX55cujeL0iSZWu0U6,Love & War,['australian pop'],55,95.797,0.67,0.422,-5.955,0.0292,0.0,233213,0.119,False,4.0,pop
93,2009,94,4gCxbENXySW17fSJm43zF0,Bonkers,Dizzee Rascal,5nIyypNxytKxKZ0jOm6CEp,Tongue N' Cheek,"['bassline', 'grime', 'instrumental grime']",38,126.127,0.977,0.624,-3.34,0.22,0.0,177573,0.74,False,3.0,other
94,2009,95,5XRHGXut00SrJUFmcn2lQF,All The Right Moves,OneRepublic,2pLAOZiilrhOrTQNqrF8qr,Waking Up,"['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop dance', 'pop rock']",65,146.024,0.948,0.529,-3.527,0.0474,9.35e-06,238000,0.65,False,4.0,pop
95,2009,96,7lIyBKp2KX7ABDjDfo9EtL,The Fear,Lily Allen,2OUL7ZpAvUaWyylZ1lXpe0,"It's Not Me, It's You","['dance pop', 'electropop', 'pop', 'pop dance']",52,134.002,0.847,0.661,-6.948,0.0404,8.82e-05,207120,0.522,True,3.0,pop
96,2009,97,7IhsLJMqdxoo7YAZjaSMru,Dead And Gone,T.I.,5PfepkNWgRR2DI02Y8AawC,Paper Trail,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",69,135.021,0.746,0.713,-4.99,0.259,0.0,299746,0.47,True,5.0,rap
97,2009,98,1jvUrVUMm1U2XfXX534fRP,Big Green Tractor,Jason Aldean,4Bhif8EJKTZaDF9hTqNysh,Wide Open,"['contemporary country', 'country', 'country road']",50,137.077,0.596,0.616,-5.035,0.0289,0.0,204200,0.58,False,3.0,country
98,2009,99,07POri5O6Xu0aVZzlvOcpy,I'm Not Alone - Radio Edit,Calvin Harris,5Zcfw8EsPjQBJZhA0EbcyM,Ready For The Weekend,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",55,130.99,0.684,0.597,-6.614,0.0321,0.105,210973,0.435,False,4.0,edm
0,2010,1,47Slg6LuqLaX0VodpSCvPt,Just the Way You Are,Bruno Mars,6J84szYCnMfzEcvIcfWMFL,Doo-Wops & Hooligans,['pop'],79,109.012,0.843,0.637,-5.413,0.0432,0.0,220733,0.434,False,4.0,pop
1,2010,2,15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,Eminem,47BiFcV59TQi2s9SkBo2pb,Recovery,"['detroit hip hop', 'hip hop', 'rap']",82,86.989,0.925,0.749,-5.034,0.227,0.0,263373,0.641,True,4.0,hip hop
2,2010,3,0SiywuOBRcynK0uKGWdCnn,Bad Romance,Lady Gaga,6rePArBMb5nLWEaY9aQqL4,The Fame Monster (Deluxe Edition),"['dance pop', 'pop', 'pop dance']",81,119.001,0.921,0.696,-3.755,0.0363,5.24e-05,294573,0.714,True,5.0,pop
3,2010,4,4HlFJV71xXKIGcU3kRyttv,"Hey, Soul Sister",Train,1CwXS6MAz8Wo7K4TzW9iuR,"Save Me, San Francisco (Golden Gate Edition)","['dance pop', 'neo mellow', 'pop', 'pop rock']",83,97.012,0.886,0.673,-4.44,0.0431,0.0,216773,0.795,False,4.0,pop
4,2010,5,0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,Kesha,6fpLLJsDSSAlToEDW2jv4F,Animal (Expanded Edition),"['dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop']",81,120.028,0.837,0.755,-2.718,0.142,0.0,199693,0.714,False,3.0,pop
5,2010,6,6lV2MSQmRIkycDScNtrBXO,Airplanes (feat. Hayley Williams of Paramore),B.o.B,7apLPYT8szV1IqTxyVSy5P,B.o.B Presents: The Adventures of Bobby Ray,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop dance', 'pop rap', 'rap', 'southern hip hop']",76,93.033,0.867,0.66,-4.285,0.116,0.0,180480,0.377,True,3.0,hip hop
6,2010,7,2CEgGE6aESpnmtfiZwYlbV,Dynamite,Taio Cruz,0eGvq1J5Ke7VlLLOYIlY4k,The Rokstarr Hits Collection,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",79,119.975,0.783,0.751,-3.724,0.0859,0.0,202613,0.816,False,3.0,pop
7,2010,8,0RZyUsKfiC7MtiGKatCtGc,Misery,Maroon 5,1snrPQMoTrBsKl73wzSxbn,Hands All Over (Revised International Standard version),"['pop', 'pop rock']",65,102.978,0.81,0.703,-4.874,0.0424,0.0,216200,0.726,False,4.0,rock
8,2010,9,6tS3XVuOyu10897O3ae7bi,California Gurls,Katy Perry,5BvgP623rtvlc0HDcpzquz,Katy Perry - Teenage Dream: The Complete Confection,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",74,125.014,0.754,0.791,-3.729,0.0569,0.0,234653,0.425,False,4.0,pop
9,2010,10,4vVTI94F9uJ8lHNDWKv0i2,Eenie Meenie,Sean Kingston,7yCXgxWLZZEAiVsISKN3BF,Eenie Meenie,"['dance pop', 'miami hip hop', 'pop', 'pop dance', 'post-teen pop', 'urban contemporary']",78,121.223,0.607,0.72,-4.168,0.0322,0.0,201946,0.828,False,3.0,pop
10,2010,11,7LP4Es66zdY7CyjepqmvAg,Down,Jay Sean,3v0AeWgJPrdPPZGt1tS2s0,All Or Nothing,"['dance pop', 'desi pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']",79,65.997,0.695,0.657,-4.493,0.0321,0.0,212106,0.683,False,4.0,pop
11,2010,12,4E5P1XyAFtrjpiIxkydly4,Replay,Iyaz,44hyrGuZKAvITbmrlhryf8,Replay,"['dance pop', 'pop rap', 'post-teen pop']",77,91.031,0.751,0.706,-6.323,0.0708,0.0,182306,0.195,False,3.0,pop
12,2010,13,6epn3r7S14KUqlReYr77hA,Baby,Justin Bieber,3BmcYMh0KYsimWL6p2gPa9,My World 2.0,"['canadian pop', 'pop', 'post-teen pop']",78,65.043,0.859,0.728,-5.237,0.137,0.0,214240,0.535,False,4.0,pop
13,2010,14,4356Typ82hUiFAynbLYbPn,DJ Got Us Fallin' In Love (feat. Pitbull),Usher,6A1F3Fkq5dYeYYNkXflcTX,Raymond v Raymond (Expanded Edition),"['atl hip hop', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",79,119.963,0.861,0.663,-3.398,0.109,0.0,220800,0.654,False,4.0,hip hop
14,2010,15,7xkQdy0cy5ymoWT7nedvLz,Whatcha Say,Jason Derulo,0DEsmIQ5ir7tz52Nkf4i1K,Jason Derulo (International),"['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop']",72,144.036,0.711,0.615,-5.507,0.0779,0.0,221253,0.711,False,4.0,pop
15,2010,16,2V4bv1fNWfTcyRJKmej6Sj,Cooler Than Me - Single Mix,Mike Posner,2nnIlWcriIqcJtjduWcTRl,31 Minutes to Takeoff,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",73,129.969,0.82,0.768,-4.63,0.0475,0.0,213293,0.625,False,4.0,pop
16,2010,17,67Io3gxHwfbUreBf114c0u,Mine,Taylor Swift,6S6JQWzUrJVcJLK4fi74Fw,Speak Now (Deluxe Package),"['dance pop', 'pop', 'pop dance']",63,121.038,0.78,0.621,-2.934,0.0297,4.55e-06,230773,0.672,False,4.0,pop
17,2010,18,59dLtGBS26x7kc0rHbaPrq,Nothin' on You (feat. Bruno Mars),B.o.B,7apLPYT8szV1IqTxyVSy5P,B.o.B Presents: The Adventures of Bobby Ray,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop dance', 'pop rap', 'rap', 'southern hip hop']",74,103.993,0.853,0.688,-5.814,0.0493,0.0,268320,0.743,False,4.0,hip hop
18,2010,19,235LXPXfi0SmOaS9TaCh3c,Teenage Dream,Katy Perry,06SY6Ke6mXzZHhURLVU57R,Teenage Dream,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",65,120.011,0.798,0.719,-4.582,0.0361,2.34e-06,227741,0.591,False,4.0,pop
19,2010,20,127uq83uGFapbddqiMUKky,Sexy Bitch (feat. Akon),David Guetta,5DJc5qCdB5pPrDO97LXjeW,One More Love,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",77,130.011,0.627,0.813,-5.018,0.0486,0.000616,195853,0.801,True,3.0,pop
20,2010,21,5AyL2kgLtTWEu3qO3B9SqK,Like A G6,Far East Movement,4axgysRjIB7ToC0DA7uxXC,Free Wired,"['asian american hip hop', 'dance pop', 'edm', 'pop', 'pop dance', 'pop rap', 'post-teen pop']",74,124.913,0.837,0.435,-8.126,0.449,0.0,216893,0.778,False,4.0,pop
21,2010,22,2M9ULmQwTaTGmAdXaXpfz5,Billionaire (feat. Bruno Mars),Travie McCoy,1PruwGvQDfgh6CTSFWPNtn,Billionaire (feat. Bruno Mars),['dance pop'],73,86.776,0.673,0.633,-6.403,0.258,0.0,211160,0.659,True,4.0,pop
22,2010,23,0AH6WMe3OlAlUb5miXt2FQ,Only Girl (In The World),Rihanna,7vN82vd1Vq44fjlhjfvHJp,Loud,"['barbadian pop', 'dance pop', 'pop', 'pop dance', 'post-teen pop', 'r&b', 'urban contemporary']",73,125.906,0.716,0.789,-4.241,0.0432,1.07e-05,235493,0.611,False,4.0,pop
23,2010,24,6OEolOOk9Gh9bqkdpfIOl0,Ridin' Solo,Jason Derulo,0DEsmIQ5ir7tz52Nkf4i1K,Jason Derulo (International),"['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop']",68,89.338,0.83,0.442,-4.02,0.146,0.0,215746,0.578,False,4.0,pop
24,2010,25,7ElF5zxOwYP4qVSWVvse3W,Break Your Heart,Taio Cruz,0eGvq1J5Ke7VlLLOYIlY4k,The Rokstarr Hits Collection,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",73,122.01,0.934,0.607,-4.217,0.0314,0.0,201546,0.568,False,3.0,pop
25,2010,26,3DamFFqW32WihKkTVlwTYQ,Fireflies,Owl City,3vf65wfk1EEjVhy6BjENsS,Ocean Eyes,"['indietronica', 'modern rock', 'pop', 'pop rock', 'post-teen pop']",79,180.114,0.662,0.512,-6.797,0.0439,0.0,228346,0.472,False,4.0,pop
26,2010,27,1wVuPmvt6AWvTL5W2GJnzZ,Talking to the Moon,Bruno Mars,6J84szYCnMfzEcvIcfWMFL,Doo-Wops & Hooligans,['pop'],74,145.837,0.606,0.523,-4.754,0.0301,0.0,217866,0.065,False,4.0,pop
27,2010,28,5xYC48nOppVemY6U5GRGTb,Memories (feat. Kid Cudi),David Guetta,5DJc5qCdB5pPrDO97LXjeW,One More Love,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",77,129.983,0.916,0.546,-3.932,0.255,4.34e-06,210853,0.375,False,4.0,pop
28,2010,29,2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,JAY-Z,2CUT0104gySOIvqwtXeFsX,The Blueprint 3,"['east coast hip hop', 'hip hop', 'pop rap', 'rap']",80,173.585,0.956,0.491,-1.538,0.392,0.0,276920,0.811,True,5.0,hip hop
29,2010,30,7yws3pF3FFguwT2Psi6c15,Do You Remember,Jay Sean,3v0AeWgJPrdPPZGt1tS2s0,All Or Nothing,"['dance pop', 'desi pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']",70,125.846,0.668,0.855,-4.892,0.0644,0.0,210306,0.803,False,4.0,pop
30,2010,31,6ebkx7Q5tTxrCxKq4GYj0Y,Club Can't Handle Me (feat. David Guetta),Flo Rida,1TwNATuAqnNjTd5BSvFZlS,Only One Flo (Part 1),"['dance pop', 'miami hip hop', 'pop', 'pop dance', 'pop rap']",75,127.966,0.869,0.616,-3.911,0.0327,0.0,234560,0.473,False,4.0,pop
31,2010,32,6St9lR6dhV2tpCNVz7qfrS,In My Head,Jason Derulo,0DEsmIQ5ir7tz52Nkf4i1K,Jason Derulo (International),"['dance pop', 'pop', 'pop dance', 'pop rap', 'post-teen pop']",69,110.009,0.748,0.762,-4.15,0.033,0.0,199026,0.851,False,3.0,pop
32,2010,33,5FTCKvxzqy72ceS4Ujux4N,What's My Name?,Rihanna,7vN82vd1Vq44fjlhjfvHJp,Loud,"['barbadian pop', 'dance pop', 'pop', 'pop dance', 'post-teen pop', 'r&b', 'urban contemporary']",69,100.025,0.786,0.692,-2.959,0.069,0.0,263173,0.583,False,4.0,pop
33,2010,34,6vc2Jq2vaGu8z326kSrw92,Your Love Is My Drug,Kesha,6fpLLJsDSSAlToEDW2jv4F,Animal (Expanded Edition),"['dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop']",69,120.057,0.612,0.826,-3.891,0.0982,0.0,187133,0.756,False,3.0,pop
34,2010,35,3ZdJffjzJWFimSQyxgGIxN,Just A Dream,Nelly,3mz9p3cA0Cl5oDUlpTxB0c,5.0,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'st louis rap', 'urban contemporary']",74,89.917,0.752,0.531,-6.161,0.0305,0.0,237800,0.103,False,4.0,rap
35,2010,36,45EDI3rk0f4cAMt9f8b56R,Impossible,Shontelle,00hVMpFWegdBKaNDAP55Bd,No Gravity,"['barbadian pop', 'dance pop', 'post-teen pop']",68,90.034,0.624,0.599,-3.631,0.0343,0.0,226533,0.539,False,4.0,pop
36,2010,37,2IpGdrWvIZipmaxo1YRxw5,Bottoms Up (feat. Nicki Minaj),Trey Songz,5Qex4ioxOJfHrnsWbt8Zlj,"Passion, Pain & Pleasure","['dance pop', 'pop', 'r&b', 'urban contemporary']",33,74.008,0.601,0.845,-5.283,0.161,0.0,242013,0.329,True,4.0,pop
37,2010,38,4kLLWz7srcuLKA7Et40PQR,I Gotta Feeling,Black Eyed Peas,1dgbFU08pXJXZhGPlybdMX,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],"['dance pop', 'pop', 'pop dance', 'pop rap']",81,127.96,0.766,0.743,-6.375,0.0265,0.0,289133,0.61,False,5.0,pop
38,2010,39,0WCiI0ddWiu5F2kSHgfw5S,Take It Off,Kesha,6fpLLJsDSSAlToEDW2jv4F,Animal (Expanded Edition),"['dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop']",70,125.036,0.675,0.729,-5.292,0.0286,0.00126,215200,0.74,False,4.0,pop
39,2010,40,60jzFy6Nn4M0iD1d94oteF,Rude Boy,Rihanna,7uGmyYwDFJbSc1xs4hkEs2,Rated R,"['barbadian pop', 'dance pop', 'pop', 'pop dance', 'post-teen pop', 'r&b', 'urban contemporary']",75,173.906,0.75,0.563,-4.496,0.127,0.0,222920,0.812,True,4.0,pop
40,2010,41,3iL2l5gUqyPS6vDwJFgJTR,BedRock,Young Money,0hDy52fqKwb2ZIjyNXGxan,We Are Young Money,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",72,148.005,0.664,0.733,-6.163,0.295,0.0,288133,0.557,True,5.0,rap
41,2010,42,3MeL7vAsVbgSrGFd0HioaJ,Forget You,CeeLo Green,5uR0dqBMYWZFYJT7mvPZ82,The Lady Killer (Deluxe),['atl hip hop'],58,127.39,0.875,0.696,-3.682,0.0649,0.0,222733,0.772,False,4.0,hip hop
42,2010,43,3DrjZArsPsoqbLzUZZV1Id,Back To December,Taylor Swift,5MfAxS5zz8MlfROjGQVXhy,Speak Now,"['dance pop', 'pop', 'pop dance']",64,141.893,0.67,0.529,-4.663,0.0303,0.0,293026,0.286,False,5.0,pop
43,2010,44,1bM50INir8voAkVoKuvEUI,OMG (feat. will.i.am),Usher,6A1F3Fkq5dYeYYNkXflcTX,Raymond v Raymond (Expanded Edition),"['atl hip hop', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",72,129.998,0.745,0.781,-5.81,0.0332,1.14e-05,269493,0.326,False,4.0,hip hop
44,2010,45,0l4DTppOxy7NUaEcwXuOb6,Animal,Neon Trees,6oZ5iDw1LT25svEK0g5OqT,Habits (Spotify),"['indie poptimism', 'modern alternative rock', 'modern rock', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'rock']",66,147.99,0.829,0.482,-5.576,0.0437,0.0,212306,0.739,False,4.0,rock
45,2010,46,5uHYcK0nbEYgRaFTY5BqnP,Magic (feat. Rivers Cuomo),B.o.B,7apLPYT8szV1IqTxyVSy5P,B.o.B Presents: The Adventures of Bobby Ray,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop dance', 'pop rap', 'rap', 'southern hip hop']",67,82.439,0.932,0.549,-4.11,0.343,0.0,196133,0.787,False,3.0,hip hop
46,2010,47,0QVAlchLCx15ZLSoR9Wg1B,Higher,The Saturdays,5IZLz1qxZ3N2SXLCR9Pv4g,Headlines,"['bubblegum dance', 'dance pop', 'electropop', 'europop', 'girl group', 'pop', 'pop dance', 'post-teen pop', 'uk pop']",58,117.011,0.862,0.639,-3.292,0.0341,6.81e-06,207613,0.596,False,3.0,pop
47,2010,48,4TCL0qqKyqsMZml0G3M9IM,Telephone,Lady Gaga,6rePArBMb5nLWEaY9aQqL4,The Fame Monster (Deluxe Edition),"['dance pop', 'pop', 'pop dance']",69,122.014,0.836,0.824,-5.903,0.0404,0.000817,220640,0.716,False,4.0,pop
48,2010,49,1mXuMM6zjPgjL4asbBsgnt,Firework,Katy Perry,06SY6Ke6mXzZHhURLVU57R,Teenage Dream,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",71,124.071,0.832,0.638,-5.039,0.049,0.0,227893,0.648,False,4.0,pop
49,2010,50,17tDv8WA8IhqE8qzuQn707,My First Kiss (feat. Ke$ha),3OH!3,1W9toxqtPfieKk6cft0f7R,Streets Of Gold,"['dance pop', 'electropowerpop', 'modern rock', 'pop', 'pop punk', 'pop rap', 'post-teen pop']",64,138.021,0.889,0.682,-4.166,0.0804,0.0,192440,0.827,False,3.0,pop
50,2010,51,30R45HO2rhR8YgFbe0fKBc,All Time Low,The Wanted,238PDQs9qzIl1ryTcApg8M,The Wanted,"['boy band', 'dance pop', 'pop', 'pop dance', 'pop rock', 'post-teen pop']",55,134.036,0.615,0.689,-5.022,0.0563,0.0,205200,0.783,False,3.0,pop
51,2010,52,7HacCTm33hZYYN8DXpCYuG,I Like It,Enrique Iglesias,5JNhQFH8HMKQWP4SITzdoc,Euphoria,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'tropical']",63,129.007,0.942,0.648,-2.881,0.0878,0.0,231373,0.73,False,4.0,pop
52,2010,53,6GgPsuz0HEO0nrO2T0QhDv,No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,1Fh339u2pcihPVn4nw7I6J,No Hands (feat. Roscoe Dash & Wale),"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",60,131.497,0.595,0.76,-6.366,0.0391,0.0,263773,0.361,True,4.0,rap
53,2010,54,4aY0tZIaboefmkBEsjAovI,If I Die Young,The Band Perry,6T0TXzF0VSIc8QbUqJrB2w,The Band Perry,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",64,130.739,0.497,0.606,-6.611,0.0277,0.0,222773,0.362,False,4.0,country
54,2010,55,61LtVmmkGr8P9I2tSPvdpf,Teach Me How to Dougie,Cali Swag District,7jEhJ72S8vHQOmQTgIATww,The Kickback,['pop rap'],69,85.013,0.438,0.846,-4.981,0.141,9.43e-05,237480,0.512,True,4.0,rap
55,2010,56,6rjnRocdCULjLF61x2NR5e,Don't Stop Believin' (Glee Cast Version),Glee Cast,3bzOPF8mGdoW059DsGfMXj,"Glee: The Music, Volume 1","['glee club', 'hollywood', 'post-teen pop']",64,123.848,0.604,0.473,-4.034,0.0337,0.0,232000,0.271,False,4.0,other
56,2010,57,360UM2DaiHZPRu0EsrOvMp,If We Ever Meet Again (Featuring Katy Perry),Timbaland,5FK6borHO8QcztXhXCPn5H,Shock Value II,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop dance', 'pop rap', 'urban contemporary']",66,126.091,0.605,0.652,-7.371,0.0393,0.0,292706,0.394,False,5.0,pop
57,2010,58,47cvLbenIcT3GDqFL6duZ0,Can't Be Tamed,Miley Cyrus,0RCZPckKB5OPbpL7MMhnBL,Can't Be Tamed,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",0,116.98,0.91,0.63,-2.919,0.144,0.0,168213,0.743,False,3.0,pop
58,2010,59,6wN4nT2qy3MQc098yL3Eu9,Deuces (feat. Tyga & Kevin McCall),Chris Brown,6df0qvkMXoyHGt9J8cujZb,F.A.M.E. (Expanded Edition),"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",68,73.987,0.736,0.692,-5.109,0.11,0.0,276560,0.217,True,5.0,pop
59,2010,60,2gIwPaocbvc5eHqnACgV3Z,Danza Kuduro (feat. Don Omar),Lucenzo,2pcW5LhwWE5Rl6GB4hmc3D,Emigrante Del Mundo,"['francoton', 'reggaeton']",51,130.003,0.942,0.622,-6.365,0.112,0.0,213986,0.773,False,4.0,reggaeton
60,2010,61,16sbugRbf9xEKlekuQ7Whm,Imma Be,Black Eyed Peas,1dgbFU08pXJXZhGPlybdMX,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],"['dance pop', 'pop', 'pop dance', 'pop rap']",66,92.035,0.517,0.597,-6.963,0.365,0.0,257560,0.412,False,4.0,pop
61,2010,62,18PSaTJMLkFNWnW0NWdOAW,Find Your Love,Drake,6agmeioaDOBupymziJihgB,Thank Me Later (Int'l Version),"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",58,96.033,0.613,0.625,-6.005,0.173,0.0,208946,0.738,False,3.0,rap
62,2010,63,4pFvEWbjBpPUdYRQly0THs,Today Was A Fairytale,Taylor Swift,7cfhaRiLqBzuAzc6Q24nyW,Today Was A Fairytale,"['dance pop', 'pop', 'pop dance']",56,157.988,0.703,0.491,-4.5,0.0319,5.72e-06,242480,0.344,False,4.0,pop
63,2010,64,2tNE4DP5nL85XUJv1glO0a,This Ain't a Love Song,Scouting For Girls,62j2ag19WoiNtbSxhAk9r7,Ten Add Ten: The Very Best of Scouting For Girls,"['dance pop', 'modern rock', 'neo mellow', 'pop dance', 'pop rock']",47,176.667,0.905,0.458,-4.157,0.0451,0.0,210680,0.553,False,4.0,rock
64,2010,65,0JcKdUGNR7zI4jJDLyYXbi,Stuck Like Glue,Sugarland,6tRJWFLsUW4HuiXHlOSnwf,The Incredible Machine,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",65,83.961,0.795,0.702,-4.764,0.0568,0.0,247586,0.836,False,4.0,country
65,2010,66,7Ie9W94M7OjPoZVV216Xus,Not Afraid,Eminem,47BiFcV59TQi2s9SkBo2pb,Recovery,"['detroit hip hop', 'hip hop', 'rap']",79,114.635,0.954,0.855,-1.19,0.264,0.0,248133,0.668,True,4.0,hip hop
66,2010,67,5sra5UY6sD658OabHL3QtI,Empire State of Mind (Part II) Broken Down,Alicia Keys,0Rxab8t0y7GlaTJTHX2wEN,The Element Of Freedom,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",74,92.959,0.368,0.479,-7.784,0.0341,4.1e-05,216480,0.142,False,4.0,pop
67,2010,68,1wkGTsSqUhvvXgi0yX9haQ,Say Aah (feat. Fabolous),Trey Songz,1mSsccWmWvV5PWRGNdqjmZ,Ready,"['dance pop', 'pop', 'r&b', 'urban contemporary']",56,93.01,0.87,0.724,-3.614,0.113,0.0,207546,0.81,False,3.0,pop
68,2010,69,49kjlZP49LMD1MrrcvXDET,For the First Time,The Script,5rtaHEtZdWQSrKJmuqPTB0,Science & Faith,"['celtic rock', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",67,173.947,0.633,0.388,-4.769,0.0275,0.0,252440,0.381,True,4.0,pop
69,2010,70,7Bc7Ii96vngfdeEUT4Ok9J,Seek Bromance - Avicii’s Vocal Edit,Tim Berg,2HbuGsJlztDAG3vKEgrP7w,Seek Bromance,"['edm', 'progressive electro house']",0,126.026,0.837,0.515,-2.552,0.0401,0.0,203960,0.52,False,3.0,edm
70,2010,71,1HHeOs6zRdF8Ck58easiAY,Alejandro,Lady Gaga,6rePArBMb5nLWEaY9aQqL4,The Fame Monster (Deluxe Edition),"['dance pop', 'pop', 'pop dance']",67,98.998,0.793,0.623,-6.63,0.0462,0.0015,274213,0.36,False,5.0,pop
71,2010,72,0zv9bOC2NSMd3Fw2HgM5Xn,Whataya Want from Me,Adam Lambert,2OkC5JujOSTWWSx4F5IbLO,For Your Entertainment,"['dance pop', 'electropop', 'idol', 'pop', 'post-teen pop']",56,185.934,0.672,0.438,-4.706,0.0429,0.0,227320,0.457,False,4.0,pop
72,2010,73,75FT1IPlCYCs5DAYbR9mjE,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",DJ Khaled,2PGYS6WF0IX3REk8fcbJtW,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)","['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",50,150.1,0.781,0.544,-3.616,0.189,0.0,232506,0.277,True,4.0,hip hop
73,2010,74,7lWUJpax919G4JdaFEVmCy,Blah Blah Blah (feat. 3OH!3),Kesha,6fpLLJsDSSAlToEDW2jv4F,Animal (Expanded Edition),"['dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop']",62,120.003,0.836,0.752,-3.173,0.115,0.000425,172053,0.519,False,3.0,pop
74,2010,75,07WEDHF2YwVgYuBugi2ECO,Kickstarts,Example,4bwbOwRKR8I4eFPcL4UPuU,Won't Go Quietly,"['dance pop', 'grime', 'hip house', 'house', 'pop dance', 'tropical house', 'uk dance']",62,126.059,0.836,0.61,-4.455,0.0573,0.0,181826,0.657,False,3.0,edm
75,2010,76,2DHc2e5bBn4UzY0ENVFrUl,Carry Out (Featuring Justin Timberlake),Timbaland,5FK6borHO8QcztXhXCPn5H,Shock Value II,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop dance', 'pop rap', 'urban contemporary']",65,115.68,0.574,0.531,-6.693,0.113,0.0308,232466,0.272,False,4.0,pop
